trade_id,zone_id,reason,entry_time,entry_odds,ttr_minutes,distance_usd
4,NEUTRAL,NEUTRAL_ZONE,2026-04-27 05:21:15.343207+00:00,0.7,3.74449725,82.76313134601514
6,NEUTRAL,NEUTRAL_ZONE,2026-04-27 05:22:05.412934+00:00,0.66,2.9099621,81.64313134600525
10,A6,MAX_POSITIONS,2026-04-27 05:26:55.759458+00:00,0.74,3.07084825,120.36015610749018
11,NEUTRAL,NEUTRAL_ZONE,2026-04-27 05:32:06.147929+00:00,0.43,2.8978452166666666,3.6949299999978393
13,D3,DEATH_ZONE,2026-04-27 05:43:06.918752+00:00,0.19,1.8850269333333334,49.08357000000251
14,D3,DEATH_ZONE,2026-04-27 05:43:26.955489+00:00,0.21,1.5509207666666667,34.39357000001473
15,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:06:18.072265+00:00,0.42,3.6990409666666664,16.85465999999724
16,D5,DEATH_ZONE,2026-04-27 08:06:28.112451+00:00,0.36,3.5318624499999998,28.30466000000888
19,D3,DEATH_ZONE,2026-04-27 08:07:38.658556+00:00,0.18,2.3558797333333334,50.64466000000539
20,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:12:09.372400+00:00,0.27,2.8445161833333334,15.680129999993369
23,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:13:29.612749+00:00,0.27,1.5067396,17.549870000002556
24,D3,DEATH_ZONE,2026-04-27 08:22:00.589164+00:00,0.22,2.9904228166666664,54.66000000000349
25,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:23:10.777971+00:00,0.77,1.8206033499999998,55.729999999995925
27,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:27:21.227913+00:00,0.29,2.6464559333333333,31.00899999999092
28,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:31:11.637976+00:00,0.5,3.8063431499999996,9.1118099999876
29,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:31:21.672426+00:00,0.5,3.6390572999999997,10.281810000000405
30,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:31:41.722914+00:00,0.44,3.3047995,18.66181000000506
31,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:32:01.769897+00:00,0.41,2.9707164,18.66181000000506
32,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:33:32.009100+00:00,0.51,1.46681115,10.781810000000405
33,D1,DEATH_ZONE,2026-04-27 08:37:43.708287+00:00,0.24,2.2717885166666667,14.34218000000692
34,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:41:04.060980+00:00,0.76,3.932499466666667,54.57721824331384
35,D6,DEATH_ZONE,2026-04-27 08:41:24.123934+00:00,0.64,3.5981724833333333,24.427218243319658
36,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:41:44.190484+00:00,0.54,3.2637746,16.587218243308598
37,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:43:14.524604+00:00,0.34,1.7581148333333334,17.15721824330103
38,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:46:14.802504+00:00,0.85,3.7535033500000003,65.71464783929696
39,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:46:44.913494+00:00,0.86,3.2516804333333336,68.85964783928648
40,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:46:54.947038+00:00,0.9,3.0845365166666667,76.30464783929347
41,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:47:55.100390+00:00,0.92,2.0819520333333332,71.47464783927717
42,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:51:15.596882+00:00,0.41,3.7402791833333335,4.6780000000144355
43,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:56:16.068556+00:00,0.42,3.7324165,2.228037097811466
44,NEUTRAL,NEUTRAL_ZONE,2026-04-27 08:58:06.467096+00:00,0.71,1.8924614,21.733037097816123
45,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:06:07.642646+00:00,0.39,3.87281535,11.25035950585152
46,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:07:27.829400+00:00,0.5,2.5364101166666666,5.590359505848028
48,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:08:08.067709+00:00,0.77,1.8657510333333331,27.02464049414266
50,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:08:28.130290+00:00,0.53,1.5315414166666665,6.7946404941612855
51,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:11:08.303645+00:00,0.52,3.861882266666667,5.104221040077391
52,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:17:49.708535+00:00,0.85,2.1717266499999996,49.090367361553945
53,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:31:31.688403+00:00,0.35,3.472162083333333,0.07498648957698606
54,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:33:02.365416+00:00,0.74,1.9608853666666666,17.925013510423014
57,NEUTRAL,NEUTRAL_ZONE,2026-04-27 09:46:44.803120+00:00,0.48,3.253506916666667,5.893093235121341
58,D2,DEATH_ZONE,2026-04-27 09:52:35.660696+00:00,0.13,2.405872616666667,38.37799999999697
59,D3,DEATH_ZONE,2026-04-27 09:57:06.596529+00:00,0.24,2.8904517833333334,35.2783999999956
60,D5,DEATH_ZONE,2026-04-27 10:01:27.159816+00:00,0.27,3.5475529499999996,16.347604450871586
62,D2,DEATH_ZONE,2026-04-27 10:02:17.288920+00:00,0.12,2.7121035,31.807604450863437
63,D2,DEATH_ZONE,2026-04-27 10:02:27.314997+00:00,0.11,2.5450528666666665,31.807604450863437
64,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:11:58.550660+00:00,0.45,3.024432,6.65219999999681
65,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:12:58.728836+00:00,0.44,2.0214136833333334,6.6622000000061234
68,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:16:19.051123+00:00,0.31,3.6827460333333333,11.433354038876132
69,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:18:09.514391+00:00,0.47,1.8416384166666666,3.2916459611151367
70,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:21:09.763373+00:00,0.49,3.8374477833333334,12.310602567828028
71,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:22:09.889818+00:00,0.32,2.8353623166666666,18.750602567830356
72,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:23:10.056362+00:00,0.41,1.8326577,7.680602567823371
73,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:23:30.116145+00:00,0.51,1.4983637166666666,7.680602567823371
75,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:28:11.180050+00:00,0.46,1.8138438666666665,3.3429999999934807
76,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:28:31.675236+00:00,0.48,1.472255,3.3429999999934807
77,D5,DEATH_ZONE,2026-04-27 10:31:11.858098+00:00,0.25,3.8025900333333333,18.918919999996433
81,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:36:32.453946+00:00,0.32,3.459290783333333,10.657930000001215
82,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:36:42.476936+00:00,0.31,3.292225983333333,10.657930000001215
86,D2,DEATH_ZONE,2026-04-27 10:37:32.597592+00:00,0.11,2.456903383333333,33.1479299999919
87,D2,DEATH_ZONE,2026-04-27 10:37:42.708636+00:00,0.07,2.28973665,30.08792999999423
88,D2,DEATH_ZONE,2026-04-27 10:38:02.800315+00:00,0.08,1.9535691333333332,30.08792999999423
89,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:41:03.093909+00:00,0.22,3.9486510999999997,23.34831000000122
90,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:41:33.154821+00:00,0.17,3.447603983333333,26.188309999997728
91,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:42:23.300337+00:00,0.5,2.6118879333333336,3.0316900000034366
94,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:51:24.614403+00:00,0.23,3.5900032166666667,18.697000000000116
95,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:51:34.641265+00:00,0.2,3.422938166666667,18.697000000000116
96,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:56:35.193471+00:00,0.36,3.413657983333333,2.2450000000098953
97,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:56:45.223005+00:00,0.35,3.2465104666666664,2.2450000000098953
98,NEUTRAL,NEUTRAL_ZONE,2026-04-27 10:56:55.245580+00:00,0.37,3.0794457,2.2450000000098953
102,A7,MAX_POSITIONS,2026-04-27 10:58:25.488226+00:00,0.31,1.5753936166666667,2.835000000006403
103,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:01:05.678116+00:00,0.36,3.9055619666666668,1.1649999999935972
104,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:01:15.704718+00:00,0.35,3.738495933333333,1.1649999999935972
107,D1,DEATH_ZONE,2026-04-27 11:02:45.906720+00:00,0.19,2.235174833333333,13.164999999993597
108,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:02:55.931039+00:00,0.13,2.06804635,23.194999999992433
109,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:06:56.319726+00:00,0.52,3.0615700166666664,3.4816399999981513
110,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:07:06.347988+00:00,0.31,2.894513766666667,15.476640000008047
111,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:07:56.466898+00:00,0.27,2.0591722833333335,22.901640000010957
112,D6,DEATH_ZONE,2026-04-27 11:11:16.862994+00:00,0.56,3.7191836499999997,19.685000000012224
117,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:21:08.854728+00:00,0.42,3.85283355,2.854330000001937
118,D5,DEATH_ZONE,2026-04-27 11:21:39.047606+00:00,0.25,3.3501148499999998,20.854330000001937
119,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:23:29.407065+00:00,0.85,1.5102009666666667,50.05433000001358
121,D5,DEATH_ZONE,2026-04-27 11:36:51.808260+00:00,0.34,3.1367361833333334,18.54000000000815
122,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:37:01.830416+00:00,0.34,2.9697233,32.63499999999476
125,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:46:02.876972+00:00,0.43,3.952356616666667,8.304999999993015
126,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:46:52.994313+00:00,0.4,3.116972683333333,11.394999999989523
128,D4,DEATH_ZONE,2026-04-27 11:51:13.438594+00:00,0.58,3.776539216666667,10.921685936351423
129,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:51:23.496705+00:00,0.37,3.608597883333333,3.131685936343274
130,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:51:33.531672+00:00,0.4,3.4414390833333335,3.131685936343274
131,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:52:13.682139+00:00,0.4,2.7722029333333333,3.131685936343274
132,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:56:04.562642+00:00,0.36,3.9241680666666667,0.6429958424705546
133,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:56:14.600536+00:00,0.35,3.75686055,1.447004157525953
134,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:56:24.633995+00:00,0.33,3.589649016666667,4.977004157524789
135,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:56:34.668969+00:00,0.27,3.4225728833333333,12.157004157546908
136,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:56:44.697070+00:00,0.26,3.2552666,12.157004157546908
137,NEUTRAL,NEUTRAL_ZONE,2026-04-27 11:56:54.725455+00:00,0.26,3.0882601333333333,12.157004157546908
138,D1,DEATH_ZONE,2026-04-27 11:58:14.982506+00:00,0.23,1.7505664,14.747004157543415
139,D1,DEATH_ZONE,2026-04-27 11:58:25.010072+00:00,0.16,1.5834171,14.747004157543415
140,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:01:55.371483+00:00,0.87,3.077424483333333,55.90243999999075
141,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:02:15.425557+00:00,0.85,2.7431553500000003,53.55243999998493
142,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:02:25.450144+00:00,0.83,2.5760805,47.02243999998609
143,D4,DEATH_ZONE,2026-04-27 12:06:15.793479+00:00,0.58,3.7369559666666663,10.75
146,D2,DEATH_ZONE,2026-04-27 12:08:26.691741+00:00,0.08,1.5553558166666666,30.404999999998836
147,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:11:47.194080+00:00,0.94,3.2136597499999997,80.48589000001084
148,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:12:47.406107+00:00,0.93,2.2101400166666663,62.60089000000153
149,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:12:57.429795+00:00,0.91,2.0430772,53.15588999999454
150,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:13:07.452133+00:00,0.93,1.8759844333333333,51.65588999999454
151,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:13:17.473971+00:00,0.95,1.70899255,56.57089000000269
152,D6,DEATH_ZONE,2026-04-27 12:16:57.797900+00:00,0.64,3.036955,22.00199999999313
153,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:17:07.823976+00:00,0.51,2.8698536333333333,19.452000000004773
154,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:17:17.850120+00:00,0.44,2.7027489,7.661999999996624
155,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:17:27.874028+00:00,0.47,2.5356200833333333,7.661999999996624
157,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:17:48.171151+00:00,0.71,2.197405316666667,20.23200000000361
159,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:18:08.235262+00:00,0.44,1.8630702833333332,16.262000000002445
160,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:18:18.260434+00:00,0.54,1.6958608666666668,20.711999999999534
161,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:18:28.289361+00:00,0.47,1.5288418666666668,16.33200000000943
162,D4,DEATH_ZONE,2026-04-27 12:21:08.703309+00:00,0.55,3.8553376,7.768999999985681
163,D6,DEATH_ZONE,2026-04-27 12:21:18.732234+00:00,0.62,3.68806965,16.15899999999965
164,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:21:28.763528+00:00,0.49,3.52084865,16.15899999999965
165,D6,DEATH_ZONE,2026-04-27 12:21:38.826185+00:00,0.57,3.3532079833333333,16.15899999999965
166,D6,DEATH_ZONE,2026-04-27 12:21:48.856303+00:00,0.55,3.1860142166666665,16.15899999999965
167,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:21:58.890944+00:00,0.52,3.0187724333333334,10.849000000001979
169,D1,DEATH_ZONE,2026-04-27 12:22:39.184645+00:00,0.19,2.3471405499999998,5.881000000008498
170,D5,DEATH_ZONE,2026-04-27 12:26:29.675633+00:00,0.28,3.5056814,17.205000000001746
172,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:31:00.667790+00:00,0.39,3.989097833333333,4.670671008818317
173,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:31:50.814593+00:00,0.25,3.1533247500000003,10.504328991199145
174,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:32:31.080633+00:00,0.52,2.4821799500000004,10.499328991194488
175,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:32:41.103375+00:00,0.4,2.315188,10.504328991199145
176,D1,DEATH_ZONE,2026-04-27 12:32:51.142409+00:00,0.22,2.1478670166666665,2.7206710088066757
177,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:33:31.266844+00:00,0.39,1.4791224,7.929328991187504
178,D4,DEATH_ZONE,2026-04-27 12:36:41.601577+00:00,0.59,3.3069048166666666,13.67517182212032
179,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:38:01.808235+00:00,0.71,1.9701546666666667,31.134828177877353
180,D4,DEATH_ZONE,2026-04-27 12:41:22.257881+00:00,0.62,3.6293495333333334,12.797075220747502
181,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:42:52.527387+00:00,0.92,2.1248525833333334,53.5470752207475
183,D6,DEATH_ZONE,2026-04-27 12:46:33.361264+00:00,0.67,3.4441958166666664,28.186679999998887
184,D6,DEATH_ZONE,2026-04-27 12:46:43.385032+00:00,0.57,3.277171883333333,18.006680000005872
185,D6,DEATH_ZONE,2026-04-27 12:46:53.422627+00:00,0.55,3.1100242833333334,15.1966800000082
186,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:47:43.559685+00:00,0.51,2.2741917833333334,20.04668000001402
188,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:48:23.667683+00:00,0.5,1.6057274666666668,8.126680000001215
189,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:52:24.112979+00:00,0.48,2.598627716666667,5.269307093520183
190,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:56:34.719938+00:00,0.82,3.42155525,49.91700000001583
191,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:56:44.740575+00:00,0.79,3.2545349666666668,49.91700000001583
194,NEUTRAL,NEUTRAL_ZONE,2026-04-27 12:58:05.007252+00:00,0.82,1.9167543,39.12700000000768
195,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:01:55.465854+00:00,0.44,3.076436516666667,4.839322418964002
197,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:07:46.236440+00:00,0.83,2.22962485,29.435000000012224
198,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:07:56.461020+00:00,0.71,2.059227433333333,29.435000000012224
199,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:08:26.545040+00:00,0.68,1.55777475,34.40500000001339
200,D6,DEATH_ZONE,2026-04-27 13:11:16.749377+00:00,0.66,3.7211406,27.658969999989495
201,D6,DEATH_ZONE,2026-04-27 13:11:56.846371+00:00,0.58,3.0527766666666665,23.27103000000352
202,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:12:16.901741+00:00,0.64,2.718652916666667,30.551030000002356
205,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:13:17.091681+00:00,0.53,1.71532775,3.641029999998864
206,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:13:27.117694+00:00,0.42,1.54830415,2.3439699999871664
208,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:31:29.839250+00:00,0.85,3.5029132833333336,80.17149486549897
209,D6,DEATH_ZONE,2026-04-27 13:31:49.876801+00:00,0.6,3.1689677,23.47149486550188
210,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:31:59.905737+00:00,0.52,3.001863366666667,27.66350513449288
212,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:32:30.466480+00:00,0.76,2.4927053166666666,48.24350513450918
213,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:32:40.503664+00:00,0.87,2.3252603166666663,64.31350513450161
214,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:33:00.545905+00:00,0.76,1.99125845,38.81350513450161
216,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:33:30.681991+00:00,0.72,1.4888623333333333,21.123505134513834
218,D6,DEATH_ZONE,2026-04-27 13:36:30.916248+00:00,0.67,3.48495905,23.322601237974595
219,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:36:50.966669+00:00,0.7,3.1508205166666667,42.897601237971685
220,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:37:00.990462+00:00,0.77,2.9837499166666666,47.87760123796761
221,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:37:41.108040+00:00,0.91,2.3151364333333335,83.86760123797285
222,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:38:01.166216+00:00,0.93,1.9809830166666667,70.10760123797809
223,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:38:11.198151+00:00,0.94,1.8136061499999998,81.35260123797343
224,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:38:31.256843+00:00,0.95,1.4793414833333334,80.26760123798158
225,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:41:01.454947+00:00,0.46,3.9759921333333335,10.375
226,D6,DEATH_ZONE,2026-04-27 13:41:11.475266+00:00,0.56,3.8089514500000003,26.93499999999767
227,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:41:41.536638+00:00,0.84,3.3079521833333336,96.61499999999069
229,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:42:21.616202+00:00,0.86,2.6399960166666667,99.38999999999942
230,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:42:31.643738+00:00,0.79,2.47290265,67.2049999999872
231,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:42:41.665233+00:00,0.76,2.3058047166666666,49.21499999999651
232,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:42:51.688291+00:00,0.73,2.138809166666667,42.18499999999767
233,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:43:01.713083+00:00,0.66,1.9716868833333334,30.625
234,NEUTRAL,NEUTRAL_ZONE,2026-04-27 13:43:21.765674+00:00,0.86,1.63771565,51.375
235,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:01:04.467905+00:00,0.71,3.9258054833333333,67.85499999999593
236,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:01:14.491074+00:00,0.78,3.7587314833333334,65.66500000000815
237,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:01:24.528199+00:00,0.73,3.5916526833333333,60.729999999995925
238,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:03:04.907606+00:00,0.45,1.9186566166666668,4.505000000004657
242,A6,MAX_POSITIONS,2026-04-27 14:06:55.799323+00:00,0.92,3.0702595833333333,160.31320012928336
243,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:07:05.833699+00:00,0.89,2.9031532833333333,125.4732001292723
244,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:07:15.907099+00:00,0.87,2.735304966666667,123.27320012927521
245,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:07:25.968502+00:00,0.9,2.5675098000000003,119.24320012927637
246,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:07:36.003053+00:00,0.88,2.4002819333333334,107.96320012927754
247,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:07:46.031515+00:00,0.92,2.2330825666666665,100.93820012926881
248,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:07:56.058231+00:00,0.92,2.065972933333333,102.23320012926706
249,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:11:06.399024+00:00,0.76,3.8936072666666663,52.701947415669565
250,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:12:16.597510+00:00,0.74,2.7235937000000003,46.82805258432927
251,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:12:26.621316+00:00,0.73,2.5565942666666666,49.47805258432345
252,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:12:36.648024+00:00,0.73,2.3894426833333333,41.68805258432985
253,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:13:26.753038+00:00,0.78,1.5542927,43.55805258433975
254,D6,DEATH_ZONE,2026-04-27 14:16:06.926699+00:00,0.61,3.88480215,23.023856992673245
255,D6,DEATH_ZONE,2026-04-27 14:16:26.979520+00:00,0.61,3.5505560666666667,25.763856992663932
256,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:17:07.103791+00:00,0.68,2.881994466666667,34.638856992678484
257,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:17:17.128116+00:00,0.64,2.7147551333333335,31.95385699266626
258,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:21:07.796684+00:00,0.4,3.870341316666667,6.544609999997192
259,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:21:37.884859+00:00,0.48,3.3688448500000003,15.154609999983222
260,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:21:47.921722+00:00,0.41,3.2014910666666667,0.5646099999867147
261,D6,DEATH_ZONE,2026-04-27 14:26:28.410209+00:00,0.6,3.5267441666666666,23.401980000009644
263,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:37:09.720382+00:00,0.95,2.8383070666666668,178.32279750250746
264,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:37:19.747841+00:00,0.94,2.67120785,157.78279750251386
265,D6,DEATH_ZONE,2026-04-27 14:41:30.512617+00:00,0.6,3.4917038999999996,27.150414815652766
266,D5,DEATH_ZONE,2026-04-27 14:41:50.573902+00:00,0.35,3.1573249833333334,19.150414815652766
268,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:47:31.617539+00:00,0.47,2.4732738666666667,12.933684699542937
269,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:51:52.084976+00:00,0.74,3.1321169666666666,56.14770000000135
270,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:52:22.150766+00:00,0.93,2.6310319166666667,128.3176999999996
271,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:56:02.575410+00:00,0.64,3.957363066666667,74.68652935072896
274,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:56:42.683138+00:00,0.74,3.2888954166666666,84.1315293507214
275,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:57:02.730186+00:00,0.74,2.9547462833333333,40.52152935072081
276,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:57:12.795628+00:00,0.72,2.787026416666667,55.29652935071499
277,NEUTRAL,NEUTRAL_ZONE,2026-04-27 14:58:02.940130+00:00,0.84,1.9512266166666667,70.07652935071383
278,D6,DEATH_ZONE,2026-04-27 15:01:54.323578+00:00,0.57,3.094845116666667,27.503946326847654
282,A6,MAX_POSITIONS,2026-04-27 15:06:45.343589+00:00,0.88,3.2445049000000004,165.03191217180574
283,A6,MAX_POSITIONS,2026-04-27 15:06:55.374766+00:00,0.89,3.0773008666666666,165.0269121718011
284,NEUTRAL,NEUTRAL_ZONE,2026-04-27 15:07:35.718900+00:00,0.75,2.4049072666666667,77.5369121718104
288,A8,MAX_POSITIONS,2026-04-27 15:16:56.686788+00:00,0.63,3.0555004333333335,43.74938973337703
289,A4,MAX_POSITIONS,2026-04-27 15:17:06.821604+00:00,0.63,2.8865524500000004,26.004389733381686
290,A4,MAX_POSITIONS,2026-04-27 15:17:16.848058+00:00,0.58,2.71950505,23.78938973338518
292,NEUTRAL,NEUTRAL_ZONE,2026-04-27 15:22:37.722676+00:00,0.93,2.3716585166666664,248.6150000000198
293,NEUTRAL,NEUTRAL_ZONE,2026-04-27 15:22:47.766107+00:00,0.94,2.2044622166666668,267.6200000000099
294,D5,DEATH_ZONE,2026-04-27 18:31:26.785545+00:00,0.34,3.5538115833333332,27.30712716540438
296,D3,DEATH_ZONE,2026-04-27 18:32:06.890595+00:00,0.23,2.8853857333333335,34.167127165419515
297,D2,DEATH_ZONE,2026-04-27 18:32:16.914297+00:00,0.14,2.7183578666666666,53.2821271654102
298,D3,DEATH_ZONE,2026-04-27 18:32:46.989405+00:00,0.23,2.217084333333333,38.28712716541486
299,D2,DEATH_ZONE,2026-04-27 18:33:17.074866+00:00,0.13,1.7156300333333334,39.68712716540904
300,D2,DEATH_ZONE,2026-04-27 18:33:27.103266+00:00,0.1,1.5486073833333334,56.767127165410784
302,NEUTRAL,NEUTRAL_ZONE,2026-04-27 18:37:07.447020+00:00,0.31,2.8762098833333334,21.298229486128548
303,NEUTRAL,NEUTRAL_ZONE,2026-04-27 18:38:17.631576+00:00,0.28,1.7063511666666666,27.2582294861204
304,D5,DEATH_ZONE,2026-04-27 18:41:48.254545+00:00,0.28,3.1960461666666666,28.61366616615851
305,D5,DEATH_ZONE,2026-04-27 18:41:58.286094+00:00,0.29,3.028767916666667,28.61366616615851
