market_id,yes_price_t0,no_price_t0,clob_spread_t0,yes_depth_t0,no_depth_t0,depth_imbalance_t0,price_velocity_30s,depth_trend_30s,btc_realized_vol_prior_30m,ttr_at_signal,market_hour_utc,day_of_week,label,token_side,oof_prob
0x3d07d324056fb2f4b17187e0a9e03f8fc8a58f332109c8df43028094b2056b94,0.51,0.48,0.010000000000000009,75.38,256.74,-0.5460676863784175,-0.0005534957518647553,1,0.17986721543926068,298.8,6,0,1,NO,0.7294173836708069
0x3d20255faad397c52ded54921cce31799b3c06d244ec7bd9f6a297248885e75d,0.53,0.45999999999999996,0.010000000000000009,161.99,88.09,0.2955054382597569,-0.002799026386661666,-1,0.08231484959153383,298.8,7,5,0,NONE,0.4787462055683136
0x3d2eedebb39e1b5bafc66b48d0a613137f71867b64865523e7cfd15e6f1f65e6,0.43000000000000005,0.55,0.019999999999999962,203.47,198.9,0.011357705594353439,0.005197887786319151,-1,0.10738599262673591,294.6,14,0,1,YES,0.707795262336731
0x3d6d74187b0175e47fb1f1024574c985574742aee05cf76c65a96b122d9e294c,0.44999999999999996,0.53,0.020000000000000018,492.56,122.87,0.6007019482313178,0.00039983560359322696,-1,0.12562423258053285,297.0,15,1,1,YES,0.6829640865325928
0x3d7fde7628ac42993392639a0a13848b4d3c78bc2d8def37bade20705ce213b1,0.37,0.62,0.010000000000000009,36.48,70.72,-0.31940298507462694,-0.0027988581778177757,-1,0.11055178928089564,298.2,3,0,1,NO,0.34468695521354675
0x3d84f51952eacbd26fb94b254141d237effba8f0c24c1b90e13d46a3ad6887e1,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,-0.0031124669423970605,-1,0.11722906730320437,297.6,12,5,0,NONE,0.5854715704917908
0x3d8e69d5de5a97585c0fd82c4378663016159827239b9265bd491acddcfe5176,0.64,0.35,0.010000000000000009,244.57,85.51,0.4818831798351915,-0.009595843080777407,-1,0.15876158793804276,294.6,20,3,1,NO,0.513623833656311
0x3d9d5d6569782727fcb39f81db1567ddce41d028af929f7441c2f7a6c037ea36,0.49,0.5,0.010000000000000009,49.22,77.76,-0.2247598046936526,0.0,1,0.04541934908613107,296.40000000000003,18,5,0,NONE,0.3506498634815216
0x3da368b822019b302feb590f53a234633a1d658dd809774dc90148cf52c565fc,0.53,0.45999999999999996,0.010000000000000009,88.71,48.79,0.2903272727272727,0.007596631957255429,1,0.10582011233628223,296.40000000000003,23,4,0,NONE,0.46560779213905334
0x3daa66b635d6bb0739fef5fe10223971e6b7ac0cacfc967f1d4872c63fa76f39,0.44999999999999996,0.54,0.010000000000000064,155.0,116.49,0.14184684518766807,0.0,1,0.0967555917517951,296.40000000000003,11,0,1,NO,0.5852158665657043
0x3dabf33316b4e143ca0729ab0c98a321ea31f4cd24d3d7536a515295ad2299e3,0.4,0.5700000000000001,0.02999999999999997,66.22,118.99,-0.28491982074402034,-0.007597361588267629,1,0.12193915798117622,296.40000000000003,0,6,0,NONE,0.18179143965244293
0x3dafb081859fca81227ec00579011849b1ffbccb58105931dba9b1ee2814a1d5,0.41000000000000003,0.5700000000000001,0.019999999999999962,210.79,353.06,-0.2523188791345216,0.0031155226259882516,-1,0.16814985223608594,297.0,23,2,0,NONE,0.549441933631897
0x3daffb7ad3554211a3132debc3530119a38a56ad8e2bf2e4d692801a1cebfd98,0.31000000000000005,0.6599999999999999,0.02999999999999997,30.32,191.35,-0.7264402039067083,0.0003998341008348775,1,0.04516145438341548,297.6,9,6,0,NONE,0.18675391376018524
0x3db4dc8b4a8b632aec3a832f2e0c0cbb144a39983f2c34ebc3629371dc747adc,0.33999999999999997,0.65,0.010000000000000009,109.23,195.45,-0.28298542733359583,0.003998257079773784,1,0.10226733395829143,297.0,5,0,1,YES,0.5984147787094116
0x3dbf765efcf39b4dbf83e8c6e027242d59bdfbf30f5bc9e5d64b133bc5d56e73,0.5,0.49,0.010000000000000009,501.27,159.79,0.516564305811878,-0.005597984277821243,-1,0.09342140041314084,294.0,8,3,1,NO,0.6117703318595886
0x3ddd9067dc507a200a4e2d6d970467171b7bcb7307fd43ffd68883eb180656c4,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,-0.0045591946606835234,-1,0.05914538418666528,296.40000000000003,18,0,0,NONE,0.36107635498046875
0x3de51c24cd6c8385eb3295693d53c0e884bf5336083fd0679a6b92af44b9a292,0.47,0.5,0.030000000000000027,18.26,91.28,-0.6666058060982288,0.0,1,0.10875620162733278,297.0,3,4,1,YES,0.6411295533180237
0x3df3b11aeab09b52ea251f9e8cbfcaf96e4d407f9c00cd8181864468e875edb7,0.54,0.43999999999999995,0.020000000000000018,546.7,185.46,0.493389423076923,-0.0015409511887616593,-1,0.18598660577250453,294.6,16,2,0,NONE,0.7172546982765198
0x3df6894ca06d3b535e9dbf3d50c9575524a4416086b4e71cc7841e9b2ec84d09,0.53,0.45999999999999996,0.010000000000000009,185.65,92.8,0.3334530436344048,0.0003995356117677305,-1,0.12644741354958106,298.8,23,5,1,YES,0.5688529014587402
0x3df7f0650c2fdff8acb061b01e30b36cd628eda3e943e12d72e8ec0b3443f498,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,-0.005668015054873423,-1,0.09500496104388874,296.40000000000003,1,3,0,NONE,0.5416144728660583
0x3e00bbbb8f81db7c1894f151fb049158ea5c70a8eac3e508fb95421c5c0571a8,0.53,0.45999999999999996,0.010000000000000009,15.26,94.51,-0.7219641067686982,-0.0051980943786008055,1,0.08475345853814589,298.8,1,0,1,YES,0.6511659622192383
0x3e229af35ae8c7be5b7e930288865fb1344094466a0b624c2772a1231640d0ea,0.45999999999999996,0.53,0.010000000000000009,91.85,97.19,-0.0282479898434194,-0.0011994821116034908,-1,0.14156175688602565,297.6,2,6,1,NO,0.6309735774993896
0x3e33923ecfb8be80949df6fe0cc583ddf03f5abf3a156f0e0d76eac9b4dba68d,0.53,0.45999999999999996,0.010000000000000009,78.82,635.2,-0.7792218705358395,-0.0003995693760919985,1,0.0854322590481836,298.2,6,1,1,YES,0.5312490463256836
0x3e3e1b38d507a3ad71b8e6072a69b2c9fb1b4ea46abc874b6473581c1503058d,0.64,0.35,0.010000000000000009,244.1,162.27,0.2013682112360656,0.0,-1,0.11682957015897998,277.8,15,5,0,NONE,0.3962096571922302
0x3e4981b5f2107c25524b696fe2e0fb4ab81a481e672f190faf003eaef45ea559,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.0001981782975263466,1,0.0921148821589189,297.0,19,5,1,NO,0.5895432829856873
0x3e5c1fbe14fc6970438fc12dc19df68fe81fa9d83edab18c13e3349666a54fc8,0.47,0.52,0.010000000000000009,223.62,2.65,0.976576656207186,0.009596287388335201,-1,0.2189950485882893,298.2,13,5,1,YES,0.6260302662849426
0x3e676d0eb03ac5687730ed309d44d01fa61561ccc24ca751c6ea8956f6bfa244,0.49,0.5,0.010000000000000009,265.29,52.28,0.670749755959316,-0.001999212630097764,-1,0.11363565405287807,297.0,2,1,1,NO,0.6515191197395325
0x3e9c0dca11f02632b9d41187406035d29ea02ebc75446e2a40fcfe45566ab146,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,-0.0021432783944834058,1,0.0848568927479403,298.8,3,2,0,NONE,0.6057994365692139
0x3ea7d0e0a2670c48d411d4198169d043bee63e4bebfccbe3e8f191c155188476,0.45999999999999996,0.53,0.010000000000000009,114.66,42.94,0.4550761421319797,-0.00999209385565765,1,0.13030677192470616,293.4,17,0,0,NONE,0.6283593773841858
0x3eaa228d9c3445073e3610fbe98bcedeefb688865739fbac150b845f66ff795c,0.52,0.47,0.010000000000000009,44.07,238.14,-0.6876793876900181,0.003198711431087099,1,0.06944342474638135,295.79999999999995,23,5,0,NONE,0.508171558380127
0x3ead3ce143cde0333f598e8de57d75f4e3f2c807267104b8b36c9b23a17d639d,0.51,0.48,0.010000000000000009,153.52,138.29,0.05219149446557698,-0.005198267313539051,1,0.07225890053964122,297.6,16,2,1,YES,0.49115848541259766
0x3eaffa3d1d59103ef9120264ef72aa30d1bfb6f417754346cc059d9e611193d4,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.0023888024407827837,1,0.06182177301676405,297.6,11,1,0,NONE,0.36228621006011963
0x3ecb25b95f12b54b2549e58cee893abdac2b7d5b8f1f72ac55b5e2ddbb080286,0.43000000000000005,0.56,0.009999999999999953,11.93,1057.87,-0.9776967657506075,0.005997199307923201,1,0.15140821690134773,298.8,16,6,1,NO,0.8435178399085999
0x3ecd0d9c4cc087863cc13bc52b39502453eebaa41ae783bb0b2136b6c2ce9dcf,0.48,0.5,0.020000000000000018,129.43,148.5,-0.06861439930917855,0.003198707594183649,1,0.10298941508841171,296.40000000000003,19,1,1,NO,0.6598194241523743
0x3ee0fbbb9f12faf16da1b072d1450c22b3825fcc68cc71bf99369c3c2cdced53,0.49,0.5,0.010000000000000009,25.66,110.19,-0.6222304011777696,0.008794866612255757,1,0.11382028157220109,295.79999999999995,20,2,1,NO,0.8384172916412354
0x3eeed612f8f4883ff1036fb2cea143cdfcf1950cb1ad2a232dcd7aa446cf1acc,0.5,0.49,0.010000000000000009,82.95,116.86,-0.16971122566438115,0.0,0,0.03580427157652615,296.40000000000003,12,4,0,NONE,0.4031953513622284
0x3ef485d6ab73f60477147838f668319def175560793fc0a92e2e715367fba2a5,0.6,0.39,0.010000000000000009,157.77,203.43,-0.12641196013289033,-0.0035032920435333075,-1,0.09594868183446914,295.2,17,5,0,NONE,0.4772774279117584
0x3f042eb8010dc6c61b51d3ad8a5ead671a386a2bb299e5c9ca03f704e7d97f30,0.5,0.49,0.010000000000000009,641.82,147.3,0.6266727493917275,0.011192845980563063,1,0.06310091968971869,296.40000000000003,16,1,0,NONE,0.29785463213920593
0x3f0fa74e7b365452d77d82a10cce2467c033a8a2cb698080c26ab1b71bb52168,0.52,0.47,0.010000000000000009,117.2,37.43,0.5158766086787817,0.004785163314035035,1,0.12131861245350876,295.79999999999995,20,2,0,NONE,0.5469661951065063
0x3f2ab5aaa526c5e4ad02ba41b9053e5b083b779bb58696397fd62e2a8ef55195,0.64,0.35,0.010000000000000009,235.77,26.39,0.7986725663716813,-0.0031987137332335908,-1,0.1668344285744814,297.0,5,0,1,NO,0.5235812664031982
0x3f31e1a180779747a2b85dfa958b727e54d0a89047ea8270004eebf75e767cf5,0.51,0.48,0.010000000000000009,63.4,155.1,-0.41967963386727686,-0.00055224928002341,1,0.131821987319461,297.6,10,6,1,NO,0.65208899974823
0x3f3361fc8340c5bab1bf5a9eee90f4438dad169f5fe2cdc2deaed3c1d3d58c03,0.51,0.47,0.020000000000000018,140.08,240.27,-0.26341527540423293,0.00039972760961770246,-1,0.0688917370122965,299.40000000000003,6,5,0,NONE,0.514768123626709
0x3f36b87181699c6933cd1b3fd291e0999c2a898ee4e037649f0f0585f09e4b14,0.5,0.49,0.010000000000000009,250.17,19.58,0.8548285449490268,0.0,1,0.12412580388409743,295.79999999999995,3,6,1,NO,0.5959574580192566
0x3f427d3019b7f29e51bacc39d4ad5278e0f7bc5e1c2105125efed420595e901f,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.003106335945920229,-1,0.09670668871373536,298.2,16,5,1,YES,0.5445716381072998
0x3f4fbad6a8d6629c104f2dcb8797d43c61fbc82a002a7f98bb6ca97c2c642ca2,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.007295710563672582,1,0.1249911744400452,297.6,3,3,0,NONE,0.3768575191497803
0x3f5aeb20bf899686d36d9f3d6080a9250cd5420316c5a8fb15080b5f7636f4ec,0.5700000000000001,0.42000000000000004,0.009999999999999898,126.18,301.5,-0.4099326599326599,0.003198505658156508,1,0.04868890611936302,295.79999999999995,16,2,0,NONE,0.291302353143692
0x3f692bcecbc1146f5d374f19c0ae9f7f99aa74c74951106b84324b87b9cf0aae,0.47,0.5,0.030000000000000027,257.04,276.93,-0.03724928366762175,0.005997642206895627,-1,0.11357012940936702,294.6,14,3,1,YES,0.8573964238166809
0x3f7af7a3ad67a8c965dba877214b442fe966a633e023367b4446fd135e027596,0.45999999999999996,0.53,0.010000000000000009,369.55,206.98,0.28198012245676723,-0.0067965500711838645,-1,0.16958573652845424,297.0,15,4,0,NONE,0.5427335500717163
0x3f911422c311a6451e0c9d5a609099c203c611a4f2dacac55b731f08bf498271,0.51,0.48,0.010000000000000009,44.87,2386.71,-0.9630939553705822,0.007197333819659843,1,0.0886442136304987,298.8,22,1,0,NONE,0.36410677433013916
0x3f976885c793e43dec7729f9ac2e7bb3b08dbc6c12449c4f1256ad272844c294,0.55,0.43999999999999995,0.010000000000000009,166.17,292.32,-0.27514231499051234,-0.001999297047158221,1,0.05295683813607173,297.0,9,3,0,NONE,0.5286594033241272
0x3f9790a636415d34c41645940d6012d94a62ab853b4ec21909d801c6677be1bb,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.003381821626574246,1,0.07035580184994192,296.40000000000003,0,0,0,NONE,0.45665550231933594
0x3fa6329da56aef315fffabdcc4498ce3859d2114998d97e50c785d089fde3d04,0.43999999999999995,0.55,0.010000000000000064,97.48,36.85,0.45135115015260924,0.0,1,0.11065038952724769,297.6,16,0,1,NO,0.6839341521263123
0x3fb24ca2b50936e123450033f722804147a2f75733c72f317272c33d7c9a5ff6,0.4,0.55,0.04999999999999999,72.65,28.69,0.4337872508387607,-0.00599703986112455,-1,0.12195126619880203,295.2,18,3,1,NO,0.4599805772304535
0x3fb3b10bc7612c3c9801d6905200a14191c29fd17b31325ae5acf9438d28445b,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,-0.006213826294198944,-1,0.09903039344088663,299.40000000000003,17,3,1,NO,0.5229122042655945
0x3fb4ff8fdc6b014b222ce59bbc368e80c7921a33a8dd24e2ff2229b19885620f,0.55,0.43999999999999995,0.010000000000000009,234.13,45.44,0.6749293557964017,-0.0039980347260500666,1,0.027242660560721756,296.40000000000003,20,2,0,NONE,0.2859683632850647
0x3fb8383fd79dd000555ad453653ce64faf559e489932a25270fa0f8c5679a004,0.47,0.52,0.010000000000000009,66.39,384.54,-0.7055418801144302,0.007597244327537514,1,0.058267857833148536,297.0,3,3,1,YES,0.496781587600708
0x3fcd23470eca451a054a55d2894fbe680be9c738cde5ee764c6a8f301ccc17cd,0.48,0.51,0.010000000000000009,213.28,38.06,0.6971433118484921,0.003198881543057288,-1,0.05073980983297822,297.0,23,3,1,YES,0.49916037917137146
0x3fce0c3f8bf2b5351953269c11e72181d934e8ec866376c34674021c34df3dbc,0.54,0.44999999999999996,0.010000000000000009,213.65,198.85,0.035878787878787906,-0.0011994546799243204,-1,0.13416406390797722,295.2,14,0,1,NO,0.6731886863708496
0x3fdb0b0da834a9d5d310a8e36ade5b9ae19741fa50ef72258ff3f8383392ba37,0.51,0.47,0.020000000000000018,46.78,149.08,-0.5223118554069234,-0.0023960193492938596,1,0.05397346550138612,298.8,13,0,1,NO,0.47402966022491455
0x3ffc887b9054df34bfcfc39a415b86783cba47fedfb8bc71c6daaf51ec05020a,0.49,0.5,0.010000000000000009,483.82,170.78,0.47821570424686827,0.0015990090621040343,-1,0.10285392951953785,294.6,2,1,1,NO,0.6052689552307129
0x400f649ff51d5707c13609240feddb7a39d2192db4b035c6d9437f2bb82f494a,0.55,0.43999999999999995,0.010000000000000009,20.12,81.93,-0.6056834884860363,-0.005197598085972511,1,0.25594595783745705,298.8,17,6,1,YES,0.6630336046218872
0x4020998999039c22fd0bb026c5c667c8ccf9c70226dbb1b84b1f114702573850,0.48,0.51,0.010000000000000009,106.95,676.91,-0.7271196387109942,-0.002398553576251375,1,0.08339775287851096,297.0,14,5,0,NONE,0.5178318023681641
0x402bfa79f87e243ab6be24e69badf78dbab27384870962b19b31bb1942329cff,0.51,0.48,0.010000000000000009,374.6,338.0,0.051361212461408956,-0.006797120196115312,-1,0.15092175944788688,298.2,15,2,1,NO,0.6790050864219666
0x4031da7df209abca5a966864916f4e866b8b9d80ec0aa46d583030601dc631d3,0.5,0.49,0.010000000000000009,254.56,95.01,0.45641788482993395,-0.0019978749802560024,1,0.06702717661563323,295.79999999999995,0,0,0,NONE,0.4454967677593231
0x40356df247022b5bbc718dd8dd786527ecd39e7da233d5212c1fc094c3ad9b3d,0.5,0.48,0.020000000000000018,223.1,97.0,0.39393939393939387,-0.0027987760392625075,-1,0.10997290369915036,295.79999999999995,5,2,1,YES,0.5962008833885193
0x4044e4f34f509e4007c4dee9968dadcdd146becfc9de9fa9a4473443adf614eb,0.4,0.55,0.04999999999999999,315.37,8.01,0.9504607582410787,0.0007995387620789326,-1,0.15680225190516764,295.79999999999995,4,4,1,NO,0.36705270409584045
0x406a958ce96c3adcea0252d3214a962a2add0e54a6ec43481e03c4e5938d56b7,0.61,0.38,0.010000000000000009,58.85,45.63,0.126531393568147,0.001999191287140523,1,0.1337943762856179,295.2,11,4,0,NONE,0.25055599212646484
0x40700012f9ad164768adec531509390301031896bb42ca8ec1de72b66472f55b,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.005309266754866041,-1,0.14322703441067244,297.6,11,0,0,NONE,0.44959089159965515
0x40942276360a25fca09142052e61e4919e126d20fec27526dc3f8687912ea4c7,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,-0.0001923056287203689,-1,0.10935759137896095,297.6,18,5,1,YES,0.6731512546539307
0x40980f770c663f51e2fd3722888e7fedaaf6c3d0da3a3853ff9ad6dbbc4541ec,0.5,0.49,0.010000000000000009,172.65,48.95,0.5582129963898916,0.0015986888193779004,-1,0.04945495830469687,299.40000000000003,11,6,0,NONE,0.4006861448287964
0x40a33103d9559bd74619924934f1231fd90b55bbf273cf55baa416f1845c4abe,0.43999999999999995,0.55,0.010000000000000064,75.32,39.03,0.3173589855706165,0.002016433271236967,1,0.0828682727900655,297.6,8,6,1,NO,0.5884733200073242
0x40a5861a45120c36265fe3894db560fef90def20a073d67545b50d98f951e041,0.62,0.37,0.010000000000000009,74.28,15.96,0.6462765957446808,0.0023989905047955796,1,0.06682190186800838,296.40000000000003,8,1,0,NONE,0.2292381227016449
0x40b213107cf8ac74601700bb54b27f8d6eccf2cafa0e3b0aae8151f44b6cc253,0.5,0.49,0.010000000000000009,77.82,416.39,-0.6850731470427551,-0.0035962101698745782,-1,0.12975238656064025,296.40000000000003,4,3,1,YES,0.720656156539917
0x40cd4e055afb4df7c021313f2607e612c0ba7de5369faa102b9a4c163b4046d8,0.54,0.44999999999999996,0.010000000000000009,51.85,2.3,0.9150507848568792,-0.00879648562806188,1,0.12293086978813404,297.6,19,0,1,NO,0.8654458522796631
0x40d350325e9cde890fe51a1d09084c0a03b90fa986c9a44494f1dddd0bf220ef,0.5900000000000001,0.32999999999999996,0.07999999999999996,116.18,23.77,0.6603072525902108,-0.00559803799964189,1,0.10415799752955644,295.79999999999995,16,0,1,NO,0.6048662662506104
0x40e5e488336adc66a7a234c07054f4b3bc0a260f7eda26e3134d9080f730498a,0.51,0.48,0.010000000000000009,139.19,270.86,-0.32110718205096944,-0.008794080528514645,-1,0.07493873945137793,294.6,6,1,1,NO,0.7067974209785461
0x40ee75f8dd93b6fcd42089d73e850a80a2cf39eb0b3bf5761951af863afd8360,0.31000000000000005,0.6799999999999999,0.009999999999999953,170.25,108.04,0.22354378525998056,0.0063973389628849955,1,0.12002331499590678,294.6,22,3,1,NO,0.5651527643203735
0x40fbeaa714d2e32f6b81ecb0dcd064d68415e51762cce033d0acadbc16611301,0.53,0.45999999999999996,0.010000000000000009,141.46,336.24,-0.4077454469332217,0.001999218865204989,-1,0.10896630242093716,296.40000000000003,0,0,1,YES,0.5294771194458008
0x40fd7ebe7be1e82a3b2fb3e779b4c412a761cddb6490deddca283b44f3130d17,0.5,0.49,0.010000000000000009,147.16,287.03,-0.3221400769248486,0.001199379632878691,1,0.10223445070714866,298.8,14,3,1,NO,0.7036646008491516
0x40fec72afaaf06b8bac93f0ee3cef9c19667df801770d40f35e0133273d54da1,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.005092807552384619,1,0.08481862967240117,298.2,8,3,1,YES,0.5157254934310913
0x41062702542e20f4630a1b72db9d4f2c3767e83159641a7a0d05ef0e713e086a,0.44999999999999996,0.54,0.010000000000000064,103.04,68.99,0.1979305935011336,-0.0003995988826416047,-1,0.1395988549035454,298.8,5,4,1,YES,0.7153044939041138
0x4111ef3a1682e5da7484260079d6aa34048a820701455cc1f0075edcea97d9fb,0.51,0.48,0.010000000000000009,166.54,184.79,-0.05194546437821991,-0.006797288697484348,1,0.1251257808725326,298.8,18,4,1,NO,0.6020700335502625
0x41192ce91be3d3de468e0b33c89195c6b0909184b17494c8df680e42fe30afd8,0.35,0.64,0.010000000000000009,139.15,11.08,0.8524928443053983,-0.005597607582519232,-1,0.136787509608188,297.0,2,1,1,NO,0.26545435190200806
0x41374202dbef697a35877a0df77942b8c942e1fab5869977990a71b26d67bfe6,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.011613918674834543,1,0.16535898823492892,298.8,4,3,0,NONE,0.3251878023147583
0x413b92247681b31063dc8aead74b938f4eaaae7744a735785ef2b6f8d7e76fb9,0.51,0.48,0.010000000000000009,145.61,266.54,-0.2934125925027296,0.003998311433115566,1,0.050970801434449285,296.40000000000003,3,6,0,NONE,0.31749895215034485
0x41536873b2443e71866c8fd5e3d41b7503a200e4217807e5dba415ae9f0c7f5e,0.5,0.49,0.010000000000000009,131.14,122.04,0.03594280748874311,-0.0015992528930184988,1,0.05651014268620362,298.8,3,3,1,NO,0.44470587372779846
0x4155e96761be7302dc5140ab54ab495eb840c1c710f1d066129aa8e81984aca0,0.5700000000000001,0.42000000000000004,0.009999999999999898,355.76,29.7,0.8458984070980128,0.003998537974574971,1,0.08301364255202524,297.0,4,3,0,NONE,0.36149707436561584
0x416483d67da3ddd8f8f35c9b7766a2626c69785eee460c84512d6a8c5c4b8934,0.48,0.5,0.020000000000000018,125.12,33.04,0.5821952453211938,0.009594565254457264,-1,0.18414722021850402,295.79999999999995,16,6,1,YES,0.7121296525001526
0x4188a67688637e1956f046aeec977634617f809e2af932ef4d946c63b8916fb9,0.4,0.5900000000000001,0.009999999999999953,209.28,31.09,0.7413154719806964,-0.006796656588690893,-1,0.13372011707868964,294.0,13,2,0,NONE,0.3691873252391815
0x41c1ecc46eeaf22b8143945917c786ee5157a73c3f6d23766770f164878ff141,0.49,0.5,0.010000000000000009,51.7,110.7,-0.3633004926108374,0.0063974783699257114,1,0.13052677985662658,297.6,7,4,1,YES,0.7972661256790161
0x41c2fb480d911894f2d32a96a787bb9d0e8a4d1eff688f656c6d9a2a4ce89fd3,0.54,0.44999999999999996,0.010000000000000009,312.09,47.45,0.736051621516382,0.005978554685201989,-1,0.09343953560847906,295.2,23,4,0,NONE,0.3714752495288849
0x41eb28605eefaa4292379fbb11762a452405823d476ea2a28daadaa4a6400490,0.41000000000000003,0.5700000000000001,0.019999999999999962,98.9,45.3,0.37170596393897376,-0.005996930291322479,-1,0.19392317882591062,294.6,1,2,0,NONE,0.31348150968551636
0x41f5202917243a9e8b6c48279190f5769b83f89ee4b1e65c5bc9bd817dbf5c99,0.52,0.47,0.010000000000000009,73.13,212.84,-0.48854774976396126,-0.0031966634505568494,1,0.16610825994810885,298.2,14,4,1,YES,0.819618284702301
0x42104b00bf7b0e6d42b622519ad5930e56cb1514347b02079f01f3a00d401109,0.52,0.47,0.010000000000000009,135.7,43.07,0.5181518151815182,-0.0023973415400194435,1,0.1281454869388103,299.40000000000003,3,3,1,YES,0.5956407785415649
0x4216530fb51fce7b5cdb47bd3775202425d93c3e08aab235c59f27c818c929ad,0.5,0.49,0.010000000000000009,27.03,5.0,0.6877926943490478,0.003994535475469557,1,0.20492761036316992,296.40000000000003,11,2,1,YES,0.5553950071334839
0x421a8075d7f3290ee04d419d14b87d801d2f3089465e513967e6b477c1cd7a2c,0.47,0.51,0.020000000000000018,139.91,128.1,0.04406551994328571,0.008396241506452051,-1,0.15673788322435045,294.6,9,4,1,YES,0.8711212277412415
0x4235f513a682402472ad857e72e9d50bff39b6834ac18be2957ae1f69b5b291b,0.53,0.45999999999999996,0.010000000000000009,101.36,307.96,-0.5047395680641062,0.003998232461393466,-1,0.1805651398396347,297.0,2,3,0,NONE,0.5668710470199585
0x4249179cf8683caaaa0a3634dbdb777e9b5473b9721f1a7ab08bb4b870f47cc2,0.5,0.49,0.010000000000000009,84.19,219.16,-0.4449315971649909,0.000799432211266271,-1,0.11669763754076144,295.79999999999995,18,6,1,NO,0.726315438747406
0x424a1af470be5bf9a0eec5c8f94f32c174d92faddebfc3b27874b18c8ea1c89d,0.6,0.38,0.020000000000000018,28.6,76.31,-0.4547707558859975,-0.0011995266667772862,1,0.19599434085087666,295.2,5,4,0,NONE,0.47628751397132874
0x424c039e51091583e4fe2c2a5e82d25b04ff13dbe015ae2de519d42b73ce6bf4,0.49,0.5,0.010000000000000009,32.02,159.21,-0.6651153061758092,-0.0011994946289229434,1,0.14350362761700663,295.2,18,6,1,NO,0.6885640621185303
0x42752af9851c5a11466f1ec382e8dd2c5a4eba541878091119bad04fa44f80e4,0.47,0.52,0.010000000000000009,158.5,284.45,-0.2843436053730669,0.004396916178868792,1,0.07015495768884945,295.2,10,2,1,YES,0.6293579339981079
0x42769229dee7a2d402d5ca4853c223dafec42228dad18c09ee1a90c90f2aa6a8,0.5,0.49,0.010000000000000009,69.72,380.25,-0.6901126741782785,-0.0001945174327884889,1,0.13932964733525458,298.2,18,0,1,NO,0.6936944723129272
0x427cc23d3018d94287d351ee35904dee026f9cb6e89188d0f0798697f9992f0d,0.47,0.52,0.010000000000000009,418.43,332.5,0.1144314383497796,-0.003197771920436715,-1,0.0712325352214427,294.6,20,3,0,NONE,0.3600088655948639
0x429a17c6bd1fbb30ea952e9e4bc5835d37de7b1d30b6a378ade3a2527222e6e4,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,-0.006963319184266657,-1,0.0701445205229781,299.40000000000003,2,0,1,NO,0.4562984108924866
0x42cee94d4ece47978985d663e3a1b403034637f89b9895d3db4c7939c4108a34,0.5,0.49,0.010000000000000009,48.14,281.4,-0.7078351641682346,0.0015993335257331578,1,0.06390212056464346,298.8,2,2,0,NONE,0.4760183095932007
0x42d428bac0c96adb30322f3f8050e225780a25ae3466eac5e62339be9e7dc43a,0.55,0.43999999999999995,0.010000000000000009,262.76,187.11,0.16815969057727784,-0.0011993498564298276,-1,0.13239224182784476,298.2,14,2,1,YES,0.5511664748191833
0x42d4df1b2b0910188b6f19152f12f8a6bbc5fc1641e6258d727720e1fa5c99de,0.48,0.51,0.010000000000000009,98.61,46.15,0.36239292622271346,-0.0007996404816394555,1,0.14089030954295423,298.2,17,3,1,YES,0.6893279552459717
0x42ddda0be943b2c1e77c288459351da80c11dc87ca21030794cc6b9ba383a764,0.55,0.43999999999999995,0.010000000000000009,43.32,67.48,-0.2180505415162455,-0.005597854230516359,1,0.19163591978950487,297.0,1,6,1,YES,0.6944916248321533
0x42e428aa1e1dac00e76260878782b10d8eb68a2aa3d0117bf90742cfb7782e0f,0.53,0.45999999999999996,0.010000000000000009,9.87,64.84,-0.7357783429259804,0.0003997306614802949,1,0.13749134171873895,298.8,6,6,1,YES,0.6082348823547363
0x431eeb3121a5d30d85b7cb6bcc2c66f081b67654b840be74ba9e414ab4cf63b9,0.495,0.495,0.010000000000000009,100.0,100.0,0.0,0.0016429489941373386,-1,0.13296255620806732,297.0,13,1,0,NONE,0.7239061594009399
0x432ca5b26d06cc7a539c5f9a2c2f502ce58f7793d753e5af33e50b46c3b16123,0.43999999999999995,0.55,0.010000000000000064,84.21,381.44,-0.6383120369376142,0.0011993912849350707,1,0.06821907931069454,295.2,23,0,1,YES,0.510200560092926
